"divergence_threshold" "lambda" "omega" "sigma_squared_bs" "sigma_squared_t" "dispersal" "seed" "start_time" "model" "initial_abundance" "grid_cell_distance" "max_species" "ancestor_number" "inflexion" "decay" "aridity_cost" "K" "psi" "running_time_step" "n_total_diversity" "n_extant_diversity" "n_extinct_diversity" "turnover" "richness_mean" "richness_max" "richness_median" "richness_sd" "richness_skewness" "richness_kurtosis" "richness_lat_cor" "richness_temp0mya_cor" "richness_temp10mya_cor" "richness_temp20mya_cor" "richness_temp30mya_cor" "richness_temp40mya_cor" "richness_temp50mya_cor" "richness_temp60mya_cor" "temp_mean" "temp_sd" "temp_skewness" "temp_kurtosis" "temp_trait_mean" "temp_trait_sd" "temp_trait_skewness" "temp_trait_kurtosis" "bs_mean" "bs_sd" "bs_skewness" "bs_kurtosis" "rs_mean" "rs_sd" "rs_skewness" "rs_kurtosis" "bodysize_temp_cor" "bodysize_rangesize_cor" "rangesize_temp_cor" "bodysize_MRDa_cor" "bodysize_MRDn_cor" "bodysize_MRDs_cor" "bodysize_ED_cor" "bodysize_ES_cor" "bodysize_DR_cor" "temp_MRDa_cor" "temp_MRDn_cor" "temp_MRDs_cor" "temp_ED_cor" "temp_ES_cor" "temp_DR_cor" "rangesize_MRDa_cor" "rangesize_MRDn_cor" "rangesize_MRDs_cor" "rangesize_ED_cor" "rangesize_ES_cor" "rangesize_DR_cor" "bodysize_MRDa_cor_p" "bodysize_MRDn_cor_p" "bodysize_MRDs_cor_p" "bodysize_ED_cor_p" "bodysize_ES_cor_p" "bodysize_DR_cor_p" "temp_MRDa_cor_p" "temp_MRDn_cor_p" "temp_MRDs_cor_p" "temp_ED_cor_p" "temp_ES_cor_p" "temp_DR_cor_p" "rangesize_MRDa_cor_p" "rangesize_MRDn_cor_p" "rangesize_MRDs_cor_p" "rangesize_ED_cor_p" "rangesize_ES_cor_p" "rangesize_DR_cor_p" "collessI" "sackinI" "gamma" "lat_pd_cor" "lat_mpd_cor" "lat_mntd_cor" "temp_pd_cor" "temp_mpd_cor" "temp_mntd_cor" "richness_pd_cor" "richness_mpd_cor" "richness_mntd_cor" "lat_pd_cor_p" "lat_mpd_cor_p" "lat_mntd_cor_p" "temp_pd_cor_p" "temp_mpd_cor_p" "temp_mntd_cor_p" "richness_pd_cor_p" "richness_mpd_cor_p" "richness_mntd_cor_p" "lat_bsm_cor" "lat_bssd_cor" "temp_bsm_cor" "temp_bssd_cor" "richness_bsm_cor" "richness_bssd_cor" "pd_bsm_cor" "mpd_bsm_cor" "mntd_bsm_cor" "pd_bssd_cor" "mpd_bssd_cor" "mntd_bssd_cor" "lat_bsm_cor_p" "lat_bssd_cor_p" "temp_bsm_cor_p" "temp_bssd_cor_p" "richness_bsm_cor_p" "richness_bssd_cor_p" "pd_bsm_cor_p" "mpd_bsm_cor_p" "mntd_bsm_cor_p" "pd_bssd_cor_p" "mpd_bssd_cor_p" "mntd_bssd_cor_p" "occupancy" "bodysize_temp_cor_p" "bodysize_rangesize_cor_p" "rangesize_temp_cor_p"
6 3.497 0.022 0.01 0.008 2.748 666 390 "m1_Scotese_Behr220_1" 10000 220 7500 1 1000 0.02 2 30000 0 0 4290 1932 2356 1.21946169772257 11.1795361527967 48 6 13.0548668459534 1.03064302640815 2.73832018137794 -0.543915487017235 0.507551795182267 0.508969965379972 0.481705376290393 0.482779292287954 0.467106353853278 0.456021528593971 0.463595503643587 15.2473674645082 5.43977450255835 -0.563378563435027 2.760085068759 0.734300977600528 0.0764807173915515 -0.580831046912743 2.661033481609 0.241062945071686 0.163948673641009 0.631289293802098 2.92397387429123 9.55081585081585 20.8187921892079 3.85468454254939 21.5714993036066 -0.0117668288484777 -0.0393312327046623 0.0965993324792123 0.132978828406691 0.132978828406691 0.132978828406691 -0.0546471431557784 -0.042162831999421 0.0546471431557784 0.0420425635682503 0.0420425635682503 0.0420425635682503 -0.086027763081411 -0.0665901790604536 0.086027763081411 -0.0296921827515935 -0.0296921827515935 -0.0296921827515935 0.0232145180927307 0.0328365138069585 -0.0232145180927307 4.42915044712398e-09 4.42915044712398e-09 4.42915044712398e-09 0.0162954768780963 0.0639007577093783 0.0162954768780963 0.0646628801048787 0.0646628801048787 0.0646628801048787 0.000153164302309934 0.00340825682060013 0.000153164302309934 0.192046578632561 0.192046578632561 0.192046578632561 0.3077948175992 0.149085774717243 0.3077948175992 0.103911594288174 0.261549544735697 -0.0861853231650725 0.394354721673953 0.345785847899921 0.390855184373048 -0.374336678398693 -0.331931002645664 -0.378171578523382 -0.609776204200195 -0.50788161189433 -0.604895371455444 1.19122228650739e-136 1.95362898025466e-103 4.61145361412916e-134 2.89448168698559e-122 5.57854873278247e-95 6.07038127365637e-125 0 1.31509781179656e-239 0 0.156844331117297 -0.12281730899227 -0.144349418937085 0.094531863657812 -0.0155431108146572 0.348160853913449 0.139261564887762 0.077900833638769 0.140608514090166 -0.280265491229445 -0.201013245339064 -0.276284984196811 1.62199283784181e-14 2.00535827117902e-09 1.67559786382406e-12 4.04637570878433e-06 0.449549372034029 1.8039383514452e-68 9.90950984782972e-12 0.000147413963049974 6.22884081714073e-12 5.22571278906665e-44 5.10189051837595e-23 9.08944730140474e-43 0.716507503410641 0.605233995972983 0.0839281065641743 2.10756827001663e-05
8 2.743 0.029 0.006 0.012 2.119 666 390 "m1_Scotese_Behr220_2" 10000 220 7500 1 1000 0.02 2 30000 0 0 2073 1180 893 0.756779661016949 10.4946793997271 49 7 11.360149097313 1.05229730300929 3.21892059418377 -0.413939015728947 0.367372984427566 0.408365439787449 0.417343297253218 0.419101195757024 0.436908669060029 0.444135486015261 0.433889045249991 12.9984534699418 6.86149228172542 -0.601247101760837 3.11381205248016 0.699988755887236 0.0966829929502807 -0.52620162868222 2.93935978533828 0.174918532785503 0.103278850976575 0.334067075422129 2.56798085551575 18.5542691751085 37.7836769974903 3.95570059657271 24.0810546911369 0.0411507491594702 0.0266033980353354 0.179322514571104 -0.12926004047882 -0.12926004047882 -0.12926004047882 -0.04937544064453 -0.0410379994920199 0.04937544064453 -0.0488668141232928 -0.0488668141232928 -0.0488668141232928 0.137117719838408 0.0841303590198608 -0.137117719838408 -0.1125681143795 -0.1125681143795 -0.1125681143795 0.210172341494001 0.167053259784501 -0.210172341494001 8.4198516626125e-06 8.4198516626125e-06 8.4198516626125e-06 0.0900112099974351 0.15889401927061 0.0900112099974351 0.09337569294887 0.09337569294887 0.09337569294887 2.27299059476354e-06 0.00382751403852139 2.27299059476354e-06 0.000106595874355031 0.000106595874355031 0.000106595874355031 3.01739562013993e-13 7.78732604537509e-09 3.01739562013993e-13 0.0240177353036246 0.0880124058223666 3.71390036250551 0.337677837042013 0.108575035735374 0.330150527858534 -0.257905892966423 -0.0769179657200844 -0.246679714647028 -0.345253777625963 -0.0398147768873812 -0.357056192570664 1.95796282645348e-98 4.38943203162871e-11 6.33713679414975e-94 9.08030102328065e-57 3.1334231295528e-06 6.15724289504592e-52 4.20352622843535e-103 0.01593110772071 1.22534368911833e-110 -0.287102495613702 -0.122583795033339 0.323084143929629 0.078012076970866 0.119745648830297 0.311129231998074 -0.161431867734465 0.151104558000462 -0.217718019699088 -0.0661417364666598 -0.0919246742073003 -0.0504961065134206 1.25765050133789e-48 7.84179565579889e-10 8.2584743321349e-62 9.46851025901272e-05 1.9167798559624e-09 3.19179670448401e-57 4.69079802260202e-16 3.11194539748331e-14 3.39685388753326e-28 0.000938326425870279 4.16922233700628e-06 0.0115814229674883 0.727967257844475 0.157751340292261 0.361216356911846 5.51317545408901e-10
4 4.251 0.016 0.015 0.004 3.376 666 390 "m1_Scotese_Behr220_3" 10000 220 7500 1 1000 0.02 2 30000 0 0 9291 2292 6999 3.05366492146597 8.87503410641201 49 3 12.134849639359 1.35248802127274 3.56130002573627 -0.568352395921294 0.567553941192552 0.573791217105429 0.538670208426293 0.538521091073311 0.496805903543728 0.48262525644279 0.473344173422646 17.6262403572326 3.97113593695081 -0.532126356530544 2.50215215053969 0.769611672781674 0.053650556583309 -0.612654334785632 2.5552325040227 0.314011808694346 0.219090357460278 0.677184643792687 2.8966712298767 3.50091486384673 11.9520153919475 7.18346779315498 71.9965164500944 -0.053505054305688 0.0741852166976999 0.0296169610969597 0.0446035808077527 0.0446035808077527 0.0446035808077527 0.0214707842859524 0.0216363188388726 -0.0214707842859524 -0.0580891692108489 -0.0580891692108489 -0.0580891692108489 -0.0689759333089599 -0.0536311013111506 0.0689759333089599 0.0264694873918443 0.0264694873918443 0.0264694873918443 0.00956008405901967 0.0257593856504933 -0.00956008405901967 0.0327375778388363 0.0327375778388363 0.0327375778388363 0.304200150290375 0.300486175074423 0.304200150290375 0.00540514224305158 0.00540514224305158 0.00540514224305158 0.000951982547345834 0.0102278953929031 0.000951982547345834 0.205243608079953 0.205243608079953 0.205243608079953 0.647348895523495 0.217665994677315 0.647348895523495 -0.870812257100166 -0.720850790569754 -2.36141900049733 0.507877062056634 0.523944609519658 0.472535209188329 -0.502469066858784 -0.514206665513985 -0.466697184398896 -0.795002855405649 -0.803414310499066 -0.764409288930926 1.33019634197678e-239 1.37448074027946e-257 2.84972745410343e-203 9.20170053346587e-234 1.42446184502928e-246 1.13693734412411e-197 0 0 0 0.212727636779397 0.0104301193634655 -0.22526312783441 -0.03108450838992 -0.0720390617764163 0.0215871206384315 0.0679362050090503 0.0358694038251272 0.0500429379688732 0.0769865932196201 -0.0324993798890024 0.098842272972153 2.23932495049551e-22 0.637196156097811 5.81686651646782e-25 0.159765270175282 0.00110798217895558 0.328965266593199 0.00210243739961091 0.104718082699083 0.0235638126963121 0.000489912552434499 0.14159289173257 7.45586580284143e-06 0.606548431105048 0.0104076234298646 0.000378602980933669 0.156352975604721
5 3.12 0.026 0.003 0.013 3.691 666 390 "m1_Scotese_Behr220_4" 10000 220 7500 1 1000 0.02 2 30000 0 0 3723 1593 2129 1.33647206528562 13.1792633015007 49 8 13.6761835984887 0.855633718582652 2.3829450424766 -0.321758233322663 0.324515181396093 0.320598332813625 0.308486438568755 0.30659138733338 0.272218531336714 0.270090792791608 0.250849924547019 14.3620116311992 6.98471955930657 -1.13649025649985 4.70971118351043 0.722696386078144 0.0972693063513667 -1.12125767580952 4.60449519422073 0.205701738303724 0.0582886536128568 0.135427642273461 2.76074549789669 12.9739457426806 27.6835308605553 3.76050549909007 21.1481915051421 0.01402537143567 0.0307688098632445 0.0200139047939094 -0.0135415861192344 -0.0135415861192344 -0.0135415861192344 -0.0118662166286106 -0.00731395569010543 0.0118662166286106 0.216971462979928 0.216971462979928 0.216971462979928 -0.425866714421636 -0.412461434017701 0.425866714421636 -0.0294673187296148 -0.0294673187296148 -0.0294673187296148 0.150608718925589 0.157416680787948 -0.150608718925589 0.589143405785818 0.589143405785818 0.589143405785818 0.636031885749293 0.77052188884909 0.636031885749293 1.99483611857639e-18 1.99483611857639e-18 1.99483611857639e-18 3.42731550123581e-71 1.81617279417156e-66 3.42731550123581e-71 0.23981730143596 0.23981730143596 0.23981730143596 1.53232925640786e-09 2.66050019778399e-10 1.53232925640786e-09 1.30529227099648 0.825921353352798 -1.35102977266767 0.394754430036815 0.220247636892215 0.398175467522003 -0.408909346446456 -0.234839229939287 -0.407832543800144 -0.609260955505185 -0.230744322547741 -0.606347381644212 6.00363685422152e-137 1.67089337445775e-41 1.63908620103928e-139 9.36597643217671e-148 4.21460883724996e-47 6.48997547083361e-147 0 1.72062175691308e-45 0 -0.175260923220323 -0.218723403302878 0.209353698197317 0.193290752924012 0.0385354444278746 0.275228263595571 -0.085511308355692 -0.0679037336123535 -0.0865670541711284 -0.0733599572495681 -0.0486606926213929 -0.0658301507884828 4.35933635512126e-20 1.23285084958227e-30 3.75942785552536e-28 3.65663455169953e-24 0.0451461811115225 3.48972813662015e-48 8.51275836496031e-06 0.000411204904933228 6.57397447873817e-06 0.000134869570503105 0.0113992075814961 0.000615553802766583 0.792905866302865 0.575906235347174 0.219678379269249 0.424721962197212
9 4.629 0.013 0.013 0.006 2.433 666 390 "m1_Scotese_Behr220_5" 10000 220 7500 1 1000 0.02 2 30000 0 0 88 48 40 0.833333333333333 1.56398362892224 12 0 2.40423831090579 1.65453378135011 5.04154765170346 -0.700947627684537 0.68432667566653 0.717902703278835 0.688940585976859 0.630466685640552 0.738073314667725 0.73619991507712 0.735678633570164 19.0996765924343 3.52182595431487 -1.88517833514819 8.18100778466587 0.788955509289949 0.0476202956301563 -1.89936191449282 8.3076066699342 0.309804254251626 0.207777725199371 0.216801033487765 1.98052339929616 65.1363636363636 106.425969285457 2.26000895989792 9.13884364955376 0.14448545375597 0.00244259892885481 -0.197036313594288 0.442205589065335 0.442205589065335 0.442205589065335 -0.403290654906914 -0.354774817094187 0.403290654906914 0.145006443479097 0.145006443479097 0.145006443479097 -0.39862080216395 -0.369165652319958 0.39862080216395 0.00136490615007908 0.00136490615007908 0.00136490615007908 0.209503137590593 0.118825874120706 -0.209503137590593 0.00165012314361329 0.00165012314361329 0.00165012314361329 0.00447988003258907 0.0133523821199261 0.00447988003258907 0.32542916091186 0.32542916091186 0.32542916091186 0.0050117936156761 0.00981856679541716 0.0050117936156761 0.992653918800761 0.992653918800761 0.992653918800761 0.152965445798234 0.421163114721909 0.152965445798234 -0.692769490347946 -0.521761016794905 1.29623153547355 0.102680341917872 -0.0409416548300622 0.144605403441028 -0.0441697068848422 0.084407672762417 -0.103386526173807 -0.209191648101424 0.0169314616834908 -0.230349594176193 4.64819800462567e-10 0.0131836067647689 1.39784174507358e-18 0.00748645117380457 3.09829340678675e-07 3.52739009058293e-10 1.60041297884116e-37 0.305485091336364 2.45085956355889e-45 -0.040931326259374 -0.051789593684548 0.170692643674311 0.0274722080768047 0.330807922222591 0.321666323649514 -0.19250533248812 -0.134970859732981 -0.0126319148496689 0.0795505355198375 0.100421320953779 0.150113309860356 0.152052444341769 0.0698715786062851 1.80134720213492e-09 0.336491910454883 1.07459136290435e-32 6.56813489090283e-31 1.06647649692845e-11 2.10779531764835e-06 0.658587695145974 0.00532015399699386 0.000429114635544516 1.28693271926687e-07 0.429740791268759 0.327189035087229 0.986854048428415 0.179490362493202
7 2.365 0.019 0.008 0.003 3.062 666 390 "m1_Scotese_Behr220_6" 10000 220 7500 1 1000 0.02 2 30000 0 0 7054 2088 4965 2.37787356321839 7.9162346521146 57 1 12.046458511703 1.52240850609459 4.04724499738891 -0.647109210633411 0.667131920567138 0.665238360560153 0.612235674785895 0.600775301058735 0.583804283795118 0.548463290751362 0.543191713695049 18.2882571719119 3.73933937619474 -0.497095648294102 2.47991247798401 0.777754680987483 0.04920696031395 -0.589300731503739 2.61789764141501 0.184900392510024 0.12939677441901 0.614454388413303 2.70813521279657 4.11298554011908 11.1049857079928 6.11793690877829 66.7365785974072 0.0727731810192868 0.0380477978106758 0.231601903834731 -0.0471831931172823 -0.0471831931172823 -0.0471831931172823 0.0186890866552138 0.00757837440546863 -0.0186890866552138 0.0391339610034079 0.0391339610034079 0.0391339610034079 0.148909867777597 0.121357751596957 -0.148909867777597 0.0121270991734002 0.0121270991734002 0.0121270991734002 0.0519601316255894 0.0563822648240367 -0.0519601316255894 0.0310892390909998 0.0310892390909998 0.0310892390909998 0.393352036627639 0.729276068989981 0.393352036627639 0.073804050094092 0.073804050094092 0.073804050094092 8.00451409298431e-12 2.65710524532731e-08 8.00451409298431e-12 0.57969386419877 0.57969386419877 0.57969386419877 0.0175736088442386 0.00996981829097025 0.0175736088442386 0.5882930567535 0.588759947362879 -1.53274231985786 0.534742897715372 0.530802049454099 0.525655401580377 -0.549214631471293 -0.54753240983971 -0.541010516424534 -0.898153704973672 -0.881734721340991 -0.888055879512574 3.13013162299104e-270 1.45438493385183e-265 1.46405609641566e-259 6.53224690823067e-288 8.2219916185105e-286 8.79367886813121e-278 0 0 0 -0.0778568297025439 -0.0806630555349824 0.167607958798515 0.109403241867869 0.0329257542255802 0.130904290007869 -0.136644238126978 0.00873849300156197 -0.151219858403876 -0.0298718030552995 0.152619273218824 -0.0535326039871751 0.00103444460327813 0.00067478285034545 1.22260298637777e-12 3.88840979650633e-06 0.165807092311682 3.16744745896225e-08 7.6163209357834e-09 0.713097459187858 1.55621078024052e-10 0.208679166477219 1.04921203955882e-10 0.0241883450330045 0.541336971350614 0.000875454229243591 0.0821811070444771 7.96086671331151e-27
3 3.874 0.032 0.018 0.01 1.805 666 390 "m1_Scotese_Behr220_7" 10000 220 7500 1 1000 0.02 2 30000 0 0 38007 4229 33778 7.98723102388271 13.8824010914052 57 8 14.4078565538989 0.851752065630996 2.4445187929741 -0.384717562069202 0.348432219778307 0.37225987227673 0.388143339680984 0.381134675216607 0.401337892579104 0.40011170574439 0.404047826484161 13.1302175321612 7.62030518026245 -0.748391016663974 3.43665655321918 0.699855069909188 0.10782224213093 -0.650922566352322 3.19782422724817 0.308903170802305 0.232129682982461 0.732217772399007 2.80416036130723 1.33867445470571 6.01918249185973 8.09818112311645 97.0888666411289 0.0119217564226689 -0.00961737096611207 0.197656746217499 -0.0531241260209525 -0.0531241260209525 -0.0531241260209525 -0.0382800811228388 -0.0334012218903212 0.0382800811228388 0.15041720151418 0.15041720151418 0.15041720151418 -0.452065468659614 -0.40084793357865 0.452065468659614 0.0352493701240017 0.0352493701240017 0.0352493701240017 -0.0607387886259467 -0.0379180501805215 0.0607387886259467 0.000548007997699644 0.000548007997699644 0.000548007997699644 0.0127901553934837 0.0298503217535602 0.0127901553934837 7.96819086563173e-23 7.96819086563173e-23 7.96819086563173e-23 3.92801185508913e-212 5.09716547238341e-163 3.92801185508913e-212 0.021886718055722 0.021886718055722 0.021886718055722 7.73805427108363e-05 0.013663227773063 7.73805427108363e-05 0.180020094295779 0.0562712467086664 8.1768696599778 0.455840920502956 0.450811790300852 0.456715145086965 -0.426022754298399 -0.415250779938486 -0.425941969673494 -0.650005727267871 -0.544634825583833 -0.625254249565155 1.53400157375987e-187 5.69647910304597e-183 2.41874196312274e-188 1.54251133755402e-161 9.06584419995652e-153 1.79966383355868e-161 0 3.19225672121633e-282 0 -0.0712503680685278 -0.121609580246647 0.0565283575349207 0.0847256028500141 0.0917577992684837 0.170463106409376 -0.0565560926086954 -0.0586186988948049 -0.0495306500247265 -0.108268022549082 -0.0995609910012382 -0.104460251570232 0.000236627893645981 3.17287776750798e-10 0.00355318600343379 1.22042198758069e-05 2.15391264518598e-06 8.82548496797417e-19 0.00353690733886196 0.00250024405444196 0.01065059654183 2.19767078456456e-08 2.69932900820575e-07 6.74740176861022e-08 0.807639836289222 0.438292826925034 0.531804015451474 1.62646289536095e-38
3 2.931 0.018 0.014 0.009 1.962 666 390 "m1_Scotese_Behr220_8" 10000 220 7500 1 1000 0.02 2 30000 0 72 NA 7452 NA NA 19.3596537250787 56 15 16.7928237064349 0.343221359323148 1.59469696926447 0.0188352737639331 -0.0474247994104451 0.0080966230767172 0.00198412685980456 -0.00543836540734089 -0.0302772690934436 -0.0461284124637137 -0.0575816054781755 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.716507503410641 0.605233995972983 0.0839281065641743 2.10756827001663e-05
8 4.44 0.03 0.005 0.002 3.219 666 390 "m1_Scotese_Behr220_9" 10000 220 7500 1 1000 0.02 2 30000 0 0 326 196 130 0.663265306122449 6.59345156889495 63 2 10.8853473440524 2.66319814977252 10.7297834827204 -0.872828812015913 0.894576082334289 0.885584474655475 0.826134623070524 0.76226943123521 0.79121242284412 0.775628716285161 0.776831273506641 21.3774165348842 2.47876044737181 -2.26145099935266 8.15935987444535 0.825741544574673 0.0360026249322195 -2.35869506031273 8.89804854669712 0.203483648812042 0.0757193769211217 -0.1148185681276 2.64469251012984 74.1257668711656 130.699018224295 3.47319119721583 21.0749106706392 0.0989616931381437 -0.0577631657092461 -0.363738372183802 0.258267889587836 0.258267889587836 0.258267889587836 -0.0318569656130278 -0.0260627410478045 0.0318569656130278 0.167026800644236 0.167026800644236 0.167026800644236 -0.179544383270223 -0.225674305888984 0.179544383270223 -0.170998828264421 -0.170998828264421 -0.170998828264421 0.21184069763067 0.224854157832982 -0.21184069763067 0.000257356604812325 0.000257356604812325 0.000257356604812325 0.657579636317553 0.71689915541444 0.657579636317553 0.0192899640903335 0.0192899640903335 0.0192899640903335 0.0118010149133785 0.00147091906627741 0.0118010149133785 0.0165593662590315 0.0165593662590315 0.0165593662590315 0.00287586971867759 0.00153229511043598 0.00287586971867759 -0.932591301935878 -0.74126855470327 3.52535792926741 0.543243883677121 0.461539809960028 0.571780026202377 -0.564741514300923 -0.485531514123587 -0.60335492257811 -0.60457345177643 -0.523367780580655 -0.639304502950749 1.63887508372492e-280 8.20104156543741e-193 2.83141116581285e-317 7.16313507015061e-308 3.87824180848718e-216 0 0 6.3196197678563e-257 0 0.20841607474113 -0.151852335241412 -0.316437269044848 0.206119122531253 -0.107677962620504 0.170176734752686 -0.138592472200176 -0.269592923950825 -0.0781714747354049 -0.135797346530817 0.00296807952499389 -0.118045667748633 1.50505600135422e-20 1.63650926350829e-11 1.5623917636388e-46 4.00366969808927e-20 1.91616398521408e-06 4.04938429018248e-14 8.19527173203941e-10 9.00678816995298e-34 0.000555682787921121 1.78698885398159e-09 0.895868523544076 1.7540928410297e-07 0.612005457025921 0.167589216247849 0.421291044997372 1.60243214526858e-07
10 2.177 0.024 0.019 0.005 2.59 666 390 "m1_Scotese_Behr220_10" 10000 220 7500 1 1000 0.02 2 30000 0 0 2987 1379 1608 1.16606236403191 9.45129604365621 58 4 12.1847983663744 1.36022301477391 3.80930204415037 -0.565085036533866 0.561012455120529 0.567954362939772 0.522508291105325 0.524270724952944 0.513906603038397 0.489856464705518 0.501827939439364 17.287891402251 4.25666909836074 -0.540403956025856 2.59378006552102 0.762226870742155 0.0592214553402462 -0.602131874839742 2.70465895965579 0.336334923773114 0.24759930092109 0.709873288448908 2.71396209858051 11.5965852025444 29.1496065096622 5.00244485495905 33.7291966764956 0.0588126496091751 -0.049508478628449 0.0933300549008427 0.178943102832863 0.178943102832863 0.178943102832863 -0.0184412155817855 -0.0017336178644829 0.0184412155817855 -0.115116738738778 -0.115116738738778 -0.115116738738778 0.0837545369304789 0.0592605305743574 -0.0837545369304789 -0.0658124532841122 -0.0658124532841122 -0.0658124532841122 0.0548493228974135 0.0668120212273298 -0.0548493228974135 2.18494521484732e-11 2.18494521484732e-11 2.18494521484732e-11 0.493817520996991 0.94871592561266 0.493817520996991 1.82555401395913e-05 1.82555401395913e-05 1.82555401395913e-05 0.00185280370446837 0.0277663565792161 0.00185280370446837 0.0145104460500107 0.0145104460500107 0.0145104460500107 0.0416992104308901 0.0130801258467517 0.0416992104308901 -0.39817147978593 -0.311716285635847 -2.00819975134689 0.381728226187999 0.197994659731853 0.379826166384123 -0.331171378608991 -0.146079450533584 -0.332790697394579 -0.705873447376296 -0.475749321967588 -0.697081653837944 1.84798882190232e-127 1.02624179562638e-33 4.13442534713819e-126 1.57633395766756e-94 6.20848258906783e-19 1.71559216587705e-95 0 2.11082675987637e-206 0 0.100123176256693 0.181497510406385 -0.12224921865504 -0.186580064366994 0.253318152687105 0.22116988152074 0.131186941001896 0.218156085104057 0.125107998360119 0.0827999914119923 0.113789223315791 0.0931347268996627 1.62277188190823e-06 2.25292529942003e-18 4.55893670438344e-09 2.40487934095244e-19 8.66028295462668e-35 1.02583940860172e-26 3.07904924599302e-10 5.08864680541684e-26 1.96481979805943e-09 7.41323243691818e-05 4.92321413857266e-08 8.22451518348464e-06 0.670395634379263 0.028968771778998 0.0660695098936354 0.000520003243992803
